iteration,prob_high,du_count,count_high,parent_mean_high,parent_sd_high,parent_mean_low,parent_sd_low,pilot_du_count,pilot_ucl,action_level,pilot_ratio,count_pilot_ucl_exceeds,count_true_mean_exceeds,prop_pilot_ucl_exceeds,prop_true_mean_exceeds,a,b,match,match_desc
1478,0.062805752,100,4,600,900,100,150,40,230.0314169,4133.994906,0.055643856,0,0,0,0,1,1,4,Compliance - Correct
1479,0.236855585,100,25,600,900,100,150,62,421.3142156,3761.73851,0.111999868,0,0,0,0,1,1,4,Compliance - Correct
1480,0.106500672,100,12,600,900,100,150,86,284.894058,3599.55318,0.079147062,1,0,0.011627907,0,0,1,2,Not in Compliance - Error
1481,0.246745523,100,26,600,900,100,150,20,440.4137942,5884.093888,0.074848193,0,0,0,0,1,1,4,Compliance - Correct
1482,0.095102156,100,12,600,900,100,150,24,289.9542678,281.3350122,1.030636982,4,13,0.166666667,0.13,0,0,1,Not in Compliance - Correct
1483,0.151192419,100,15,600,900,100,150,55,273.5171343,5802.705122,0.047136142,0,0,0,0,1,1,4,Compliance - Correct
1484,0.063203358,100,10,600,900,100,150,15,166.4509156,3392.071997,0.049070573,0,0,0,0,1,1,4,Compliance - Correct
1485,0.198106688,100,25,600,900,100,150,37,311.7958741,3483.041604,0.089518274,0,0,0,0,1,1,4,Compliance - Correct
1486,0.161954207,100,26,600,900,100,150,44,248.2996773,4644.362595,0.053462595,0,0,0,0,1,1,4,Compliance - Correct
1487,0.116923706,100,7,600,900,100,150,66,204.1486886,5930.317081,0.034424582,0,0,0,0,1,1,4,Compliance - Correct
1488,0.113434444,100,12,600,900,100,150,30,266.9303471,837.993556,0.318535083,3,3,0.1,0.03,0,0,1,Not in Compliance - Correct
1489,0.158678395,100,21,600,900,100,150,14,295.9521009,1619.678283,0.182722769,0,0,0,0,1,1,4,Compliance - Correct
1490,0.204480776,100,22,600,900,100,150,47,414.334788,4760.615634,0.087033867,0,0,0,0,1,1,4,Compliance - Correct
1491,0.232212644,100,29,600,900,100,150,74,590.0326157,5297.187501,0.111386017,1,0,0.013513514,0,0,1,2,Not in Compliance - Error
1492,0.185981298,100,13,600,900,100,150,48,391.9875206,5889.646048,0.066555361,0,0,0,0,1,1,4,Compliance - Correct
1493,0.157920353,100,17,600,900,100,150,26,165.0640095,144.0717726,1.145706799,12,30,0.461538462,0.3,0,0,1,Not in Compliance - Correct
1494,0.247920072,100,29,600,900,100,150,83,420.3667532,4615.048049,0.091086105,0,0,0,0,1,1,4,Compliance - Correct
1495,0.15639058,100,10,600,900,100,150,30,281.7668368,3786.90466,0.07440558,0,0,0,0,1,1,4,Compliance - Correct
1496,0.128888957,100,12,600,900,100,150,73,345.8694783,894.2009991,0.386791648,8,2,0.109589041,0.02,0,0,1,Not in Compliance - Correct
1497,0.221100867,100,29,600,900,100,150,78,690.4947924,4710.084457,0.146599238,2,0,0.025641026,0,0,1,2,Not in Compliance - Error
1498,0.086615208,100,4,600,900,100,150,86,258.1903222,4193.343435,0.061571471,0,0,0,0,1,1,4,Compliance - Correct
1499,0.114498353,100,14,600,900,100,150,78,327.4731636,3498.752399,0.093597124,0,0,0,0,1,1,4,Compliance - Correct
1500,0.076355238,100,6,600,900,100,150,20,196.5565087,5942.864873,0.033074369,0,0,0,0,1,1,4,Compliance - Correct
1501,0.050489503,100,3,600,900,100,150,49,219.8190756,1171.08272,0.187705849,1,0,0.020408163,0,0,1,2,Not in Compliance - Error
1502,0.077713622,100,8,600,900,100,150,40,272.2243093,2340.061771,0.116332104,0,0,0,0,1,1,4,Compliance - Correct
1503,0.222424149,100,23,600,900,100,150,81,380.5996767,1249.293125,0.304652022,4,2,0.049382716,0.02,0,0,1,Not in Compliance - Correct
1504,0.196769325,100,22,600,900,100,150,70,386.1961601,4089.476672,0.094436572,0,0,0,0,1,1,4,Compliance - Correct
1505,0.101789006,100,7,600,900,100,150,55,218.3193423,3174.790946,0.068766525,0,0,0,0,1,1,4,Compliance - Correct
1506,0.189282676,100,21,600,900,100,150,68,363.6322714,1589.844191,0.228721955,0,1,0,0.01,1,0,3,Compliance - Error
1507,0.17389122,100,19,600,900,100,150,56,374.4753823,5530.650668,0.067709101,0,0,0,0,1,1,4,Compliance - Correct
1508,0.153062661,100,15,600,900,100,150,49,350.9610689,1542.534826,0.227522298,3,1,0.06122449,0.01,0,0,1,Not in Compliance - Correct
1509,0.082226245,100,10,600,900,100,150,86,232.4575342,5759.418263,0.040361287,0,0,0,0,1,1,4,Compliance - Correct
1510,0.225915595,100,24,600,900,100,150,22,376.2640182,4427.156064,0.084990006,0,0,0,0,1,1,4,Compliance - Correct
1511,0.143358069,100,13,600,900,100,150,54,967.9669003,5993.190361,0.161511122,1,0,0.018518519,0,0,1,2,Not in Compliance - Error
1512,0.185075827,100,18,600,900,100,150,66,355.8485419,1864.81349,0.190822591,1,0,0.015151515,0,0,1,2,Not in Compliance - Error
1513,0.093008845,100,11,600,900,100,150,17,228.276747,5394.310142,0.042318061,0,0,0,0,1,1,4,Compliance - Correct
1514,0.112174778,100,13,600,900,100,150,66,251.1266922,3646.818107,0.068861864,0,0,0,0,1,1,4,Compliance - Correct
1515,0.184008309,100,23,600,900,100,150,25,274.2109664,1110.845955,0.246848778,1,0,0.04,0,0,1,2,Not in Compliance - Error
1516,0.145229302,100,18,600,900,100,150,73,364.9126192,4586.701049,0.079558841,0,0,0,0,1,1,4,Compliance - Correct
1517,0.068831223,100,7,600,900,100,150,24,329.3419742,5109.789953,0.064453134,0,0,0,0,1,1,4,Compliance - Correct
1518,0.098313783,100,8,600,900,100,150,21,552.3189659,2788.901858,0.198041736,1,0,0.047619048,0,0,1,2,Not in Compliance - Error
1519,0.117879762,100,11,600,900,100,150,52,330.9525712,5781.342255,0.057244937,0,0,0,0,1,1,4,Compliance - Correct
1520,0.079896517,100,7,600,900,100,150,15,170.1774333,4527.109354,0.037590749,0,0,0,0,1,1,4,Compliance - Correct
1521,0.097954709,100,9,600,900,100,150,88,351.52592,1620.498766,0.216924522,2,0,0.022727273,0,0,1,2,Not in Compliance - Error
1522,0.229227203,100,21,600,900,100,150,42,338.7092883,1946.398697,0.174018452,0,0,0,0,1,1,4,Compliance - Correct
1523,0.129607969,100,15,600,900,100,150,34,451.6368526,4236.740229,0.106600081,0,0,0,0,1,1,4,Compliance - Correct
1524,0.232928098,100,22,600,900,100,150,75,377.8997096,3192.142023,0.118384366,0,0,0,0,1,1,4,Compliance - Correct
1525,0.20264693,100,20,600,900,100,150,72,321.7933358,5190.80631,0.061992938,0,0,0,0,1,1,4,Compliance - Correct
1526,0.121505355,100,13,600,900,100,150,13,228.3934088,2545.428919,0.089726885,0,0,0,0,1,1,4,Compliance - Correct
1527,0.21208391,100,18,600,900,100,150,59,332.7052286,1806.097809,0.184212188,1,0,0.016949153,0,0,1,2,Not in Compliance - Error
1528,0.141982645,100,13,600,900,100,150,36,424.6687302,4898.301731,0.086697136,1,0,0.027777778,0,0,1,2,Not in Compliance - Error
1529,0.231948726,100,23,600,900,100,150,82,468.0135673,3295.904759,0.141998511,2,0,0.024390244,0,0,1,2,Not in Compliance - Error
1530,0.166255685,100,15,600,900,100,150,10,272.6266548,1322.820501,0.206094973,0,0,0,0,1,1,4,Compliance - Correct
1531,0.074041068,100,7,600,900,100,150,32,285.9432713,5740.281061,0.049813462,0,0,0,0,1,1,4,Compliance - Correct
1532,0.051272793,100,3,600,900,100,150,67,198.4453872,5948.65169,0.033359725,0,0,0,0,1,1,4,Compliance - Correct
1533,0.1553118,100,15,600,900,100,150,26,150.8631483,2422.812134,0.062267786,0,0,0,0,1,1,4,Compliance - Correct
1534,0.063614394,100,4,600,900,100,150,28,213.9821598,3379.473956,0.063318186,0,0,0,0,1,1,4,Compliance - Correct
1535,0.128394802,100,17,600,900,100,150,89,319.1769454,2277.318015,0.140154754,0,0,0,0,1,1,4,Compliance - Correct
1536,0.226988495,100,20,600,900,100,150,69,306.8952026,4251.837973,0.072179421,0,0,0,0,1,1,4,Compliance - Correct
1537,0.084382824,100,6,600,900,100,150,71,225.9702288,3790.571748,0.059613759,0,0,0,0,1,1,4,Compliance - Correct
1538,0.132522629,100,14,600,900,100,150,32,166.1739891,1167.510176,0.142331941,0,0,0,0,1,1,4,Compliance - Correct
1539,0.124221145,100,13,600,900,100,150,43,297.036038,4029.425529,0.073716721,0,0,0,0,1,1,4,Compliance - Correct
1540,0.210706121,100,27,600,900,100,150,75,443.5312856,4994.702165,0.088800347,0,0,0,0,1,1,4,Compliance - Correct
1541,0.08191134,100,7,600,900,100,150,36,197.6718688,851.8387982,0.232053141,0,0,0,0,1,1,4,Compliance - Correct
1542,0.084405494,100,7,600,900,100,150,15,335.9304329,4155.503994,0.080839877,0,0,0,0,1,1,4,Compliance - Correct
1543,0.185715463,100,10,600,900,100,150,56,194.7129833,3847.928229,0.050602031,0,0,0,0,1,1,4,Compliance - Correct
1544,0.150629369,100,19,600,900,100,150,88,388.2701251,5593.091788,0.069419588,0,0,0,0,1,1,4,Compliance - Correct
1545,0.062588982,100,6,600,900,100,150,53,195.9402447,5266.468366,0.037205245,0,0,0,0,1,1,4,Compliance - Correct
1546,0.249234508,100,32,600,900,100,150,18,529.3337342,4250.134638,0.124545168,0,0,0,0,1,1,4,Compliance - Correct
1547,0.064187606,100,4,600,900,100,150,53,228.961883,2435.249794,0.094019876,0,0,0,0,1,1,4,Compliance - Correct
1548,0.063979485,100,6,600,900,100,150,31,305.7183945,811.431189,0.376764412,2,1,0.064516129,0.01,0,0,1,Not in Compliance - Correct
1549,0.17227955,100,23,600,900,100,150,46,355.3353047,4048.877999,0.087761425,0,0,0,0,1,1,4,Compliance - Correct
1550,0.233838784,100,26,600,900,100,150,35,386.2999818,5351.315425,0.072187855,0,0,0,0,1,1,4,Compliance - Correct
1551,0.124166405,100,11,600,900,100,150,26,323.7542803,29.03642911,11.14993442,26,100,1,1,0,0,1,Not in Compliance - Correct
1552,0.141482071,100,12,600,900,100,150,50,325.9155742,5902.143269,0.055219868,0,0,0,0,1,1,4,Compliance - Correct
1553,0.061662254,100,9,600,900,100,150,24,193.4704461,3738.348679,0.051752916,0,0,0,0,1,1,4,Compliance - Correct
1554,0.127065673,100,14,600,900,100,150,20,176.9935289,305.6246458,0.579120602,2,13,0.1,0.13,0,0,1,Not in Compliance - Correct
1555,0.066112069,100,11,600,900,100,150,12,119.3308476,4555.071865,0.026197358,0,0,0,0,1,1,4,Compliance - Correct
1556,0.137794048,100,19,600,900,100,150,57,350.4710843,642.1827738,0.545749744,7,4,0.122807018,0.04,0,0,1,Not in Compliance - Correct
1557,0.08354903,100,6,600,900,100,150,74,256.1678947,1248.22768,0.205225296,3,0,0.040540541,0,0,1,2,Not in Compliance - Error
1558,0.237183884,100,23,600,900,100,150,21,322.7059506,2228.014502,0.144840148,0,0,0,0,1,1,4,Compliance - Correct
1559,0.192284483,100,17,600,900,100,150,35,253.3019757,2595.024715,0.097610622,0,0,0,0,1,1,4,Compliance - Correct
1560,0.17732143,100,20,600,900,100,150,26,606.4198146,282.5716449,2.146074546,7,20,0.269230769,0.2,0,0,1,Not in Compliance - Correct
1561,0.088685115,100,8,600,900,100,150,11,477.4405931,4017.302582,0.118846062,0,0,0,0,1,1,4,Compliance - Correct
1562,0.084057225,100,7,600,900,100,150,78,279.8881589,969.9434732,0.28856131,5,0,0.064102564,0,0,1,2,Not in Compliance - Error
1563,0.079371892,100,8,600,900,100,150,67,382.6544283,1897.774469,0.201633247,2,0,0.029850746,0,0,1,2,Not in Compliance - Error
1564,0.132215409,100,12,600,900,100,150,16,181.8664593,2319.298323,0.078414431,0,0,0,0,1,1,4,Compliance - Correct
1565,0.212451824,100,19,600,900,100,150,77,330.5871398,3184.416919,0.103814026,1,0,0.012987013,0,0,1,2,Not in Compliance - Error
1566,0.219874595,100,23,600,900,100,150,68,342.6821942,1212.090905,0.282719879,4,0,0.058823529,0,0,1,2,Not in Compliance - Error
1567,0.165221432,100,22,600,900,100,150,29,283.0549743,3600.931545,0.078606041,0,0,0,0,1,1,4,Compliance - Correct
1568,0.14513477,100,13,600,900,100,150,72,286.2120316,2697.999756,0.106083046,0,0,0,0,1,1,4,Compliance - Correct
1569,0.242441103,100,27,600,900,100,150,50,467.0838319,5862.698967,0.079670444,0,0,0,0,1,1,4,Compliance - Correct
1570,0.184568802,100,16,600,900,100,150,40,226.9241239,595.9104859,0.380802368,5,6,0.125,0.06,0,0,1,Not in Compliance - Correct
1571,0.108579794,100,17,600,900,100,150,39,309.2062442,4864.343318,0.063565876,0,0,0,0,1,1,4,Compliance - Correct
1572,0.173305547,100,23,600,900,100,150,66,424.4907577,3976.497835,0.106749903,0,0,0,0,1,1,4,Compliance - Correct
1573,0.207074709,100,13,600,900,100,150,51,340.0492215,3199.550537,0.10628031,1,0,0.019607843,0,0,1,2,Not in Compliance - Error
1574,0.062276923,100,5,600,900,100,150,28,207.5973421,3656.382378,0.056776705,0,0,0,0,1,1,4,Compliance - Correct
1575,0.210087761,100,19,600,900,100,150,22,432.0504831,5492.254547,0.078665415,0,0,0,0,1,1,4,Compliance - Correct
1576,0.191523419,100,20,600,900,100,150,79,357.0513101,204.7000144,1.74426617,36,23,0.455696203,0.23,0,0,1,Not in Compliance - Correct
1577,0.224436014,100,26,600,900,100,150,88,360.2318164,152.5415939,2.361531745,52,35,0.590909091,0.35,0,0,1,Not in Compliance - Correct
1578,0.233875035,100,24,600,900,100,150,31,478.8450279,3465.955988,0.138156696,0,0,0,0,1,1,4,Compliance - Correct
1579,0.244841165,100,26,600,900,100,150,69,546.4567569,5156.215221,0.105980207,0,0,0,0,1,1,4,Compliance - Correct
1580,0.139442688,100,13,600,900,100,150,77,226.0147258,5966.357279,0.037881527,0,0,0,0,1,1,4,Compliance - Correct
1581,0.216952301,100,16,600,900,100,150,41,411.9889119,4249.938791,0.096939964,0,0,0,0,1,1,4,Compliance - Correct
1582,0.222780417,100,25,600,900,100,150,68,472.3200169,1066.010422,0.443072607,8,0,0.117647059,0,0,1,2,Not in Compliance - Error
1583,0.163410674,100,17,600,900,100,150,74,305.1181045,3974.314507,0.076772511,0,0,0,0,1,1,4,Compliance - Correct
1584,0.169083611,100,13,600,900,100,150,67,405.1440393,2354.482066,0.17207353,1,0,0.014925373,0,0,1,2,Not in Compliance - Error
1585,0.080445996,100,5,600,900,100,150,59,243.3450268,1263.756637,0.192556873,2,0,0.033898305,0,0,1,2,Not in Compliance - Error
1586,0.147372506,100,17,600,900,100,150,69,276.0211242,3532.82387,0.078130452,0,0,0,0,1,1,4,Compliance - Correct
1587,0.15684919,100,16,600,900,100,150,49,335.5147582,4926.585139,0.068102905,0,0,0,0,1,1,4,Compliance - Correct
1588,0.14451815,100,16,600,900,100,150,70,222.1436436,5262.558524,0.042212099,0,0,0,0,1,1,4,Compliance - Correct
1589,0.143882051,100,15,600,900,100,150,77,404.7541978,1065.713968,0.379796277,7,3,0.090909091,0.03,0,0,1,Not in Compliance - Correct
1590,0.224184085,100,22,600,900,100,150,64,414.8274426,4525.882412,0.091656699,1,0,0.015625,0,0,1,2,Not in Compliance - Error
1591,0.215222599,100,17,600,900,100,150,50,294.6126363,5964.223126,0.049396649,0,0,0,0,1,1,4,Compliance - Correct
1592,0.145822179,100,12,600,900,100,150,76,275.9328776,2420.959234,0.113976672,0,0,0,0,1,1,4,Compliance - Correct
1593,0.237856373,100,23,600,900,100,150,75,314.7901677,5736.639584,0.054873618,0,0,0,0,1,1,4,Compliance - Correct
1594,0.21240773,100,22,600,900,100,150,71,484.0833442,4738.612625,0.102157189,1,0,0.014084507,0,0,1,2,Not in Compliance - Error
1595,0.064943901,100,7,600,900,100,150,20,251.5615235,3892.467165,0.064627783,0,0,0,0,1,1,4,Compliance - Correct
1596,0.18144241,100,14,600,900,100,150,39,264.040017,3289.056078,0.080278357,0,0,0,0,1,1,4,Compliance - Correct
1597,0.138832898,100,14,600,900,100,150,44,317.4101275,2018.219037,0.157272388,1,0,0.022727273,0,0,1,2,Not in Compliance - Error
1598,0.174593102,100,17,600,900,100,150,13,434.5691243,5978.803393,0.072684966,0,0,0,0,1,1,4,Compliance - Correct
1599,0.241938838,100,27,600,900,100,150,58,390.2089462,5295.236369,0.073690562,0,0,0,0,1,1,4,Compliance - Correct
1600,0.243013869,100,21,600,900,100,150,22,399.0013955,2320.293897,0.171961576,1,0,0.045454545,0,0,1,2,Not in Compliance - Error
1601,0.216953822,100,22,600,900,100,150,37,292.4430855,1811.117936,0.161471034,1,0,0.027027027,0,0,1,2,Not in Compliance - Error
1602,0.197835142,100,19,600,900,100,150,38,292.0548606,858.0944699,0.340352806,2,2,0.052631579,0.02,0,0,1,Not in Compliance - Correct
1603,0.067564581,100,6,600,900,100,150,30,229.747735,1492.235036,0.153962164,1,0,0.033333333,0,0,1,2,Not in Compliance - Error
1604,0.188691085,100,19,600,900,100,150,28,420.9377773,3090.882825,0.136186909,0,0,0,0,1,1,4,Compliance - Correct
1605,0.094527112,100,12,600,900,100,150,48,261.1019073,2380.199195,0.109697503,1,0,0.020833333,0,0,1,2,Not in Compliance - Error
1606,0.224914571,100,27,600,900,100,150,65,402.7812368,1813.865307,0.222056861,1,0,0.015384615,0,0,1,2,Not in Compliance - Error
1607,0.236773357,100,22,600,900,100,150,31,556.3369686,5425.80684,0.102535344,1,0,0.032258065,0,0,1,2,Not in Compliance - Error
1608,0.072634088,100,6,600,900,100,150,41,204.1186419,2161.30979,0.094442103,0,0,0,0,1,1,4,Compliance - Correct
1609,0.074437927,100,5,600,900,100,150,74,288.9214094,4182.142786,0.06908454,0,0,0,0,1,1,4,Compliance - Correct
1610,0.166948473,100,17,600,900,100,150,44,288.2434052,1762.454052,0.163546621,1,0,0.022727273,0,0,1,2,Not in Compliance - Error
1611,0.08481128,100,8,600,900,100,150,60,234.8909146,1827.002595,0.128566273,0,0,0,0,1,1,4,Compliance - Correct
1612,0.201137983,100,19,600,900,100,150,58,342.0618946,4251.426019,0.080458155,0,0,0,0,1,1,4,Compliance - Correct
1613,0.069771554,100,7,600,900,100,150,54,282.8082819,5862.853822,0.048237307,0,0,0,0,1,1,4,Compliance - Correct
1614,0.180490042,100,23,600,900,100,150,90,428.716192,3124.323994,0.137218865,1,0,0.011111111,0,0,1,2,Not in Compliance - Error
1615,0.238476213,100,18,600,900,100,150,55,261.6672233,1988.615737,0.131582597,0,0,0,0,1,1,4,Compliance - Correct
1616,0.127220511,100,15,600,900,100,150,81,543.7491314,5599.295702,0.097110272,1,0,0.012345679,0,0,1,2,Not in Compliance - Error
1617,0.238476457,100,23,600,900,100,150,30,618.9391541,2481.216903,0.249449838,1,0,0.033333333,0,0,1,2,Not in Compliance - Error
1618,0.187354722,100,26,600,900,100,150,43,489.0957705,1808.602964,0.270427385,3,0,0.069767442,0,0,1,2,Not in Compliance - Error
1619,0.101138452,100,8,600,900,100,150,83,283.6399538,954.9806837,0.297011195,4,1,0.048192771,0.01,0,0,1,Not in Compliance - Correct
1620,0.075542155,100,10,600,900,100,150,79,258.2363763,1258.963422,0.205118252,3,0,0.037974684,0,0,1,2,Not in Compliance - Error
1621,0.093157693,100,11,600,900,100,150,12,310.0928796,714.0160521,0.434293989,2,2,0.166666667,0.02,0,0,1,Not in Compliance - Correct
1622,0.146414994,100,9,600,900,100,150,74,266.850648,2110.022616,0.126468146,1,0,0.013513514,0,0,1,2,Not in Compliance - Error
1623,0.230880914,100,18,600,900,100,150,14,1308.015969,5302.568594,0.246675917,1,0,0.071428571,0,0,1,2,Not in Compliance - Error
1624,0.080494726,100,8,600,900,100,150,15,213.9347407,3059.666718,0.069920929,0,0,0,0,1,1,4,Compliance - Correct
1625,0.138360011,100,11,600,900,100,150,57,289.6403628,3288.775679,0.088069358,0,0,0,0,1,1,4,Compliance - Correct
1626,0.143275966,100,20,600,900,100,150,69,408.6171926,4752.658657,0.08597655,0,0,0,0,1,1,4,Compliance - Correct
1627,0.140474697,100,13,600,900,100,150,34,302.5731867,3995.052784,0.075736968,0,0,0,0,1,1,4,Compliance - Correct
1628,0.066832675,100,6,600,900,100,150,49,205.363574,4857.747338,0.042275475,0,0,0,0,1,1,4,Compliance - Correct
1629,0.215380219,100,26,600,900,100,150,60,410.3592176,4369.006954,0.093925055,0,0,0,0,1,1,4,Compliance - Correct
1630,0.0751047,100,11,600,900,100,150,25,243.2232672,3443.103921,0.070640699,0,0,0,0,1,1,4,Compliance - Correct
1631,0.207882804,100,15,600,900,100,150,53,381.8973686,2376.57966,0.160692013,1,0,0.018867925,0,0,1,2,Not in Compliance - Error
1632,0.168163248,100,10,600,900,100,150,84,339.0385217,3226.879588,0.105066989,1,0,0.011904762,0,0,1,2,Not in Compliance - Error
1633,0.062262716,100,8,600,900,100,150,62,265.3036533,1169.526541,0.226847057,4,0,0.064516129,0,0,1,2,Not in Compliance - Error
1634,0.174337314,100,19,600,900,100,150,87,388.3847792,100.6470339,3.858879534,70,58,0.804597701,0.58,0,0,1,Not in Compliance - Correct
1635,0.071481592,100,4,600,900,100,150,16,180.5107079,4367.384722,0.041331533,0,0,0,0,1,1,4,Compliance - Correct
1636,0.058145436,100,10,600,900,100,150,64,248.7598947,4757.034666,0.052293059,0,0,0,0,1,1,4,Compliance - Correct
1637,0.248351887,100,31,600,900,100,150,28,576.8969369,2615.823536,0.220541229,1,0,0.035714286,0,0,1,2,Not in Compliance - Error
1638,0.124463504,100,14,600,900,100,150,12,212.5195063,2259.252636,0.094066287,0,0,0,0,1,1,4,Compliance - Correct
1639,0.067737624,100,4,600,900,100,150,35,211.2374574,4103.73394,0.051474452,0,0,0,0,1,1,4,Compliance - Correct
1640,0.202954305,100,15,600,900,100,150,23,358.0561822,2964.63936,0.120775629,0,0,0,0,1,1,4,Compliance - Correct
1641,0.156003085,100,15,600,900,100,150,53,346.2086339,1637.687541,0.211400908,2,0,0.037735849,0,0,1,2,Not in Compliance - Error
1642,0.080025091,100,2,600,900,100,150,36,128.7946942,1380.59517,0.093289255,0,0,0,0,1,1,4,Compliance - Correct
1643,0.176656462,100,19,600,900,100,150,43,494.6383046,3785.262576,0.130674767,1,0,0.023255814,0,0,1,2,Not in Compliance - Error
1644,0.167638142,100,18,600,900,100,150,33,309.1871857,2882.071793,0.107279488,0,0,0,0,1,1,4,Compliance - Correct
1645,0.14280299,100,16,600,900,100,150,56,300.1978101,5721.285914,0.052470339,0,0,0,0,1,1,4,Compliance - Correct
1646,0.114015938,100,12,600,900,100,150,28,292.2984055,3929.868614,0.074378671,0,0,0,0,1,1,4,Compliance - Correct
1647,0.135462983,100,19,600,900,100,150,70,335.3648188,4887.725677,0.068613675,0,0,0,0,1,1,4,Compliance - Correct
1648,0.095640316,100,9,600,900,100,150,32,292.9699953,94.3000987,3.106783549,26,52,0.8125,0.52,0,0,1,Not in Compliance - Correct
1649,0.245048863,100,31,600,900,100,150,67,582.1250363,3829.267453,0.152019947,1,0,0.014925373,0,0,1,2,Not in Compliance - Error
1650,0.217161507,100,19,600,900,100,150,75,367.3089231,1784.59539,0.205821961,2,0,0.026666667,0,0,1,2,Not in Compliance - Error
1651,0.19961899,100,21,600,900,100,150,65,341.9877672,2912.540567,0.117419057,0,0,0,0,1,1,4,Compliance - Correct
1652,0.050241469,100,6,600,900,100,150,49,246.0280817,534.324788,0.460446693,2,4,0.040816327,0.04,0,0,1,Not in Compliance - Correct
1653,0.231307739,100,18,600,900,100,150,16,369.9065262,737.8654668,0.501319743,2,4,0.125,0.04,0,0,1,Not in Compliance - Correct
1654,0.096147207,100,7,600,900,100,150,56,224.5677464,4088.537422,0.054926181,0,0,0,0,1,1,4,Compliance - Correct
1655,0.164465599,100,10,600,900,100,150,67,261.7690581,2618.964046,0.099951375,0,0,0,0,1,1,4,Compliance - Correct
1656,0.1269051,100,21,600,900,100,150,48,344.6629182,907.4883344,0.379798731,3,1,0.0625,0.01,0,0,1,Not in Compliance - Correct
1657,0.107675709,100,8,600,900,100,150,31,291.9188494,2982.308525,0.097883518,0,0,0,0,1,1,4,Compliance - Correct
1658,0.161888052,100,17,600,900,100,150,42,415.2005522,5534.173665,0.075024851,0,0,0,0,1,1,4,Compliance - Correct
1659,0.246330321,100,23,600,900,100,150,16,364.5114408,3164.144773,0.11520062,0,0,0,0,1,1,4,Compliance - Correct
1660,0.235827726,100,25,600,900,100,150,45,346.8509191,2819.042284,0.123038566,0,0,0,0,1,1,4,Compliance - Correct
1661,0.145596819,100,12,600,900,100,150,87,300.0873209,1881.192192,0.159519757,3,0,0.034482759,0,0,1,2,Not in Compliance - Error
1662,0.214271856,100,18,600,900,100,150,16,221.5126722,5731.034238,0.038651431,0,0,0,0,1,1,4,Compliance - Correct
1663,0.104318023,100,15,600,900,100,150,14,372.8620646,382.6302134,0.974471047,3,13,0.214285714,0.13,0,0,1,Not in Compliance - Correct
1664,0.055332938,100,5,600,900,100,150,38,239.0490021,2287.983831,0.104480197,0,0,0,0,1,1,4,Compliance - Correct
1665,0.070417984,100,10,600,900,100,150,51,198.683551,1141.125909,0.174111857,0,0,0,0,1,1,4,Compliance - Correct
1666,0.088329648,100,9,600,900,100,150,75,317.6190293,5992.613214,0.053001757,1,0,0.013333333,0,0,1,2,Not in Compliance - Error
1667,0.083462071,100,13,600,900,100,150,64,308.2436777,3611.288233,0.085355601,0,0,0,0,1,1,4,Compliance - Correct
1668,0.168295234,100,18,600,900,100,150,65,342.428947,4100.734514,0.083504296,0,0,0,0,1,1,4,Compliance - Correct
1669,0.189714674,100,17,600,900,100,150,57,394.4992182,3475.969453,0.113493293,2,0,0.035087719,0,0,1,2,Not in Compliance - Error
1670,0.16212463,100,18,600,900,100,150,40,362.7030823,3316.32873,0.109368857,0,0,0,0,1,1,4,Compliance - Correct
1671,0.183031702,100,19,600,900,100,150,17,240.0818259,5703.091179,0.042096789,0,0,0,0,1,1,4,Compliance - Correct
1672,0.154339069,100,12,600,900,100,150,77,288.3984584,2734.502826,0.105466506,0,0,0,0,1,1,4,Compliance - Correct
1673,0.198136022,100,20,600,900,100,150,76,319.6259607,3149.223084,0.101493591,0,0,0,0,1,1,4,Compliance - Correct
1674,0.067120391,100,7,600,900,100,150,52,274.6013814,2115.555792,0.129801059,1,0,0.019230769,0,0,1,2,Not in Compliance - Error
1675,0.193775958,100,27,600,900,100,150,35,410.3342191,4367.114214,0.093960038,0,0,0,0,1,1,4,Compliance - Correct
1676,0.061051465,100,7,600,900,100,150,67,235.1090662,4791.013909,0.049072925,0,0,0,0,1,1,4,Compliance - Correct
1677,0.219784065,100,26,600,900,100,150,77,409.8257551,3743.695479,0.109470911,1,0,0.012987013,0,0,1,2,Not in Compliance - Error
1678,0.095403945,100,13,600,900,100,150,51,287.4365701,3994.730245,0.071953937,0,0,0,0,1,1,4,Compliance - Correct
1679,0.180296312,100,21,600,900,100,150,78,310.581629,5690.13444,0.054582476,0,0,0,0,1,1,4,Compliance - Correct
1680,0.052439404,100,5,600,900,100,150,59,288.843024,3690.569233,0.078265169,0,0,0,0,1,1,4,Compliance - Correct
1681,0.099669259,100,11,600,900,100,150,86,317.6550734,4447.378419,0.071425241,0,0,0,0,1,1,4,Compliance - Correct
1682,0.161190698,100,20,600,900,100,150,15,245.2876806,1336.917856,0.183472514,0,0,0,0,1,1,4,Compliance - Correct
1683,0.122448857,100,16,600,900,100,150,65,266.9680332,5679.937774,0.047001929,0,0,0,0,1,1,4,Compliance - Correct
1684,0.189893594,100,16,600,900,100,150,33,199.0165476,3746.575475,0.053119589,0,0,0,0,1,1,4,Compliance - Correct
1685,0.101974506,100,14,600,900,100,150,47,261.797223,35.28692525,7.419099884,47,100,1,1,0,0,1,Not in Compliance - Correct
